fighter_id,name,win,lose,draw,nc,height,weight,reach,stance,dob,SLpM,Str_Acc,SApM,Str_Def,TD_Avg,TD_Acc,TD_Def,Sub_Avg,last_updated
2766,Austin Springer,10,3,0,0,"5' 8""",145 lbs.,"71""",Orthodox,"May 12, 1987",3.46,63%,2.68,41%,4.24,44%,100%,1.1,2018-11-21 22:25:07.816737
2767,Pete Spratt,23,21,0,0,"5' 9""",170 lbs.,N/A,Orthodox,"Jan 09, 1971",1.63,48%,1.33,55%,0.30,100%,46%,0.3,2018-11-21 22:25:12.320974
2768,Daniel Spohn,15,6,0,0,"6' 4""",205 lbs.,"79""",Southpaw,"Oct 12, 1984",2.42,49%,1.60,53%,0.00,0%,28%,2.5,2018-11-21 22:25:15.836464
2769,Daniel Spitz,6,2,0,0,"6' 7""",245 lbs.,"82""",Orthodox,"Jul 31, 1990",2.88,39%,4.77,51%,1.18,66%,0%,0.0,2018-11-21 22:25:20.089064
2770,Waachiim Spiritwolf,9,8,1,1,"5' 8""",170 lbs.,N/A,,N/A,10.00,100%,10.00,0%,0.00,0%,0%,0.0,2018-11-21 22:25:23.816523
2771,Eric Spicely,10,5,0,0,"6' 1""",185 lbs.,"73""",Orthodox,"Sep 29, 1986",2.01,40%,3.02,58%,1.95,20%,0%,1.5,2018-11-21 22:25:28.316753
2772,Mario Sperry,13,4,0,0,"6' 2""",205 lbs.,N/A,Orthodox,"Sep 28, 1966",2.81,52%,1.53,47%,2.09,42%,71%,1.4,2018-11-21 22:25:31.348619
2773,Nick Sperling,3,4,0,0,N/A,135 lbs.,N/A,,N/A,1.40,25%,1.40,66%,0.00,0%,0%,0.0,2018-11-21 22:25:35.328122
2774,Sam Spengler,4,2,0,0,"5' 11""",185 lbs.,N/A,Orthodox,N/A,3.27,62%,3.27,54%,1.75,11%,75%,1.8,2018-11-21 22:25:37.533656
2775,Sean Spencer,12,6,0,0,"5' 10""",170 lbs.,"75""",,"Jun 25, 1987",4.24,32%,4.02,60%,0.14,33%,68%,0.0,2018-11-21 22:25:40.01034
2776,Patrick Speight,7,3,0,0,"6' 1""",170 lbs.,N/A,Orthodox,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 22:25:42.914097
2777,Tommy Speer,19,5,0,0,"5' 10""",170 lbs.,"71""",Orthodox,"Aug 20, 1984",2.56,51%,5.12,35%,2.02,33%,33%,0.0,2018-11-21 22:25:46.680218
2778,Ron Sparks,8,1,0,0,"6' 5""",265 lbs.,N/A,,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 22:25:50.007185
2779,Ryan Spann,15,5,0,0,"6' 5""",205 lbs.,"81""",Orthodox,"Aug 24, 1991",3.25,48%,2.55,44%,0.00,0%,66%,1.9,2018-11-21 22:25:52.877925
2780,Chris Spang,5,2,0,0,"6' 2""",170 lbs.,N/A,Orthodox,"Nov 26, 1987",1.83,36%,1.95,60%,0.00,0%,50%,0.9,2018-11-21 22:26:00.092937
2781,Charon Spain,6,7,0,0,"5' 9""",155 lbs.,N/A,,"Mar 11, 1988",0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 22:26:04.007905
2782,Kevin Souza,19,4,0,0,"6' 0""",145 lbs.,"74""",Orthodox,"Oct 17, 1984",4.65,44%,2.91,58%,0.00,0%,50%,0.0,2018-11-21 22:26:08.351288
2783,Andreas Spang,6,1,0,0,"6' 1""",185 lbs.,N/A,,"Nov 07, 1978",0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 22:26:09.091313
2784,Jacare Souza,26,6,0,1,"6' 1""",185 lbs.,"72""",Orthodox,"Dec 07, 1979",2.61,46%,2.46,63%,3.01,41%,53%,1.7,2018-11-21 22:26:12.69433
2785,Bobby Southworth,10,6,0,1,"6' 2""",205 lbs.,N/A,Orthodox,"Dec 16, 1969",0.99,39%,1.38,65%,3.98,78%,64%,1.3,2018-11-21 22:26:16.339956
2786,Andre Soukhamthath,13,6,0,0,"5' 9""",135 lbs.,"70""",Orthodox,"Oct 23, 1988",3.22,45%,3.89,54%,1.59,63%,75%,0.2,2018-11-21 22:26:19.820196
2787,Mario Soto,7,2,0,0,"6' 0""",145 lbs.,N/A,,N/A,1.43,23%,5.23,42%,0.00,0%,0%,0.0,2018-11-21 22:26:23.290841
2788,Joe Soto,18,7,0,0,"5' 6""",135 lbs.,"65""",Orthodox,"Mar 22, 1987",3.36,41%,5.37,67%,0.85,21%,70%,1.9,2018-11-21 22:26:26.523852
2789,Alex Soto,6,2,1,0,"5' 8""",135 lbs.,"71""",Southpaw,"Feb 15, 1984",2.95,25%,5.02,59%,2.82,30%,0%,0.0,2018-11-21 22:26:30.155616
2790,Greg Soto,8,2,0,0,"5' 11""",170 lbs.,"73""",Orthodox,"Jun 03, 1986",3.21,63%,2.61,52%,1.49,27%,44%,1.0,2018-11-21 22:26:33.670473
2791,George Sotiropoulos,14,6,0,0,"5' 10""",155 lbs.,"71""",Orthodox,"Jul 09, 1977",2.61,27%,2.52,67%,2.32,31%,53%,1.6,2018-11-21 22:26:38.226246
2792,Krzysztof Soszynski,26,12,1,0,"6' 1""",205 lbs.,"77""",Open Stance,"Aug 02, 1977",3.37,39%,3.13,58%,0.52,25%,71%,1.0,2018-11-21 22:26:40.677075
2793,Dmitry Sosnovskiy,11,0,0,0,"6' 3""",240 lbs.,"77""",Orthodox,"Jul 06, 1989",2.95,70%,2.53,35%,3.16,66%,100%,3.2,2018-11-21 22:26:44.2471
2794,Sean Soriano,8,3,0,0,"5' 9""",145 lbs.,"70""",Orthodox,"Oct 06, 1989",3.15,61%,2.31,52%,1.27,42%,55%,0.0,2018-11-21 22:26:47.94952
2795,Emiliano Sordi,16,6,0,0,"6' 2""",205 lbs.,N/A,Orthodox,"Feb 15, 1991",4.79,50%,4.79,48%,0.00,0%,100%,8.3,2018-11-21 22:26:51.505289
2796,Jin Soo Son,9,3,0,0,"5' 6""",135 lbs.,"69""",Orthodox,"Apr 01, 1993",3.87,26%,6.67,56%,1.00,14%,100%,0.0,2018-11-21 22:26:55.947994
2797,Cody Sons,3,7,0,0,"5' 9""",205 lbs.,N/A,,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 22:26:59.926515
2798,Chael Sonnen,29,14,1,0,"6' 1""",205 lbs.,"74""",Southpaw,"Apr 03, 1977",3.08,43%,1.10,62%,3.81,59%,66%,0.4,2018-11-21 22:27:04.544091
2799,Paul Song,2,1,0,0,N/A,185 lbs.,N/A,,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 22:27:08.577229
2800,Joe Son,0,4,0,0,"5' 4""",236 lbs.,N/A,Orthodox,"Nov 22, 1970",0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 22:27:12.634209
2801,Rameau Thierry Sokoudjou,12,10,0,0,"5' 10""",205 lbs.,"78""",Orthodox,"Apr 18, 1984",2.26,45%,2.61,56%,1.93,47%,78%,0.9,2018-11-21 22:27:16.698494
2802,Renato Sobral,36,9,0,0,"6' 1""",205 lbs.,"75""",Orthodox,"Sep 07, 1975",2.23,45%,1.53,57%,2.48,42%,65%,2.6,2018-11-21 22:27:21.029181
2803,Peter Sobotta,17,6,1,0,"6' 0""",170 lbs.,"75""",Southpaw,"Jan 11, 1987",2.17,39%,2.89,59%,1.76,35%,77%,0.6,2018-11-21 22:27:24.645038
2804,Denis Sobolev,4,7,0,0,"6' 3""",216 lbs.,N/A,Orthodox,N/A,0.00,0%,5.45,33%,0.00,0%,0%,0.0,2018-11-21 22:27:28.958684
2805,Richie Smullen,3,1,1,0,"5' 9""",155 lbs.,"68""",Orthodox,"Aug 17, 1991",1.98,77%,2.26,65%,8.49,66%,0%,0.0,2018-11-21 22:27:31.844
2806,Louis Smolka,14,5,0,0,"5' 9""",125 lbs.,"68""",Orthodox,"Jul 16, 1991",3.88,45%,3.39,52%,1.60,34%,31%,2.2,2018-11-21 22:27:36.092463
2807,Dmitrii Smoliakov,8,2,0,0,"6' 2""",253 lbs.,"74""",Switch,"Aug 05, 1982",1.63,43%,3.35,56%,0.00,0%,75%,0.0,2018-11-21 22:27:40.383005
2808,Justin Smitley,10,7,1,0,N/A,145 lbs.,N/A,,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 22:27:44.736092
2809,Walter Smith-Cotito,4,5,0,1,"5' 8""",135 lbs.,N/A,,N/A,2.95,36%,3.53,68%,2.16,33%,57%,0.0,2018-11-21 22:27:48.171783
2810,Devonte Smith,9,1,0,0,"5' 9""",155 lbs.,"76""",Orthodox,"Jul 30, 1993",12.94,63%,5.78,55%,0.00,0%,100%,0.0,2018-11-21 22:27:51.982713
2811,Leslie Smith,10,7,1,0,"5' 9""",135 lbs.,"66""",Orthodox,"Aug 17, 1982",7.56,40%,8.41,51%,0.00,0%,62%,0.0,2018-11-21 22:27:55.828652
2812,Gilbert Smith,5,2,0,0,"5' 9""",185 lbs.,"75""",Southpaw,"Oct 19, 1981",1.09,41%,2.73,35%,3.51,60%,0%,1.2,2018-11-21 22:27:59.943283
2813,Colton Smith,6,4,0,0,"6' 0""",155 lbs.,"71""",Orthodox,"Aug 14, 1987",1.64,41%,2.30,51%,4.09,36%,25%,1.4,2018-11-21 22:28:03.801215
2814,Anthony Smith,31,13,0,0,"6' 4""",205 lbs.,"76""",Orthodox,"Jul 26, 1988",3.49,47%,4.14,46%,0.58,28%,46%,1.0,2018-11-21 22:28:07.410115
2815,Trevor Smith,15,8,0,0,"6' 3""",185 lbs.,"75""",Orthodox,"Jan 05, 1981",3.31,58%,2.95,49%,2.06,32%,54%,0.9,2018-11-21 22:28:11.467861
2816,Dillon Smith,0,0,0,0,"6' 0""",170 lbs.,N/A,,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 22:28:15.526426
2817,Adam Smith,0,2,0,0,N/A,N/A,N/A,,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 22:28:18.362168
2818,David Smith,5,1,0,0,N/A,155 lbs.,N/A,,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 22:28:22.77664
2819,Josh Smith,6,5,0,0,"6' 0""",155 lbs.,N/A,Orthodox,"Jul 02, 1982",0.73,28%,1.40,54%,0.00,0%,57%,2.0,2018-11-21 22:28:25.973
2820,Eric Smith,1,1,0,0,N/A,N/A,N/A,Southpaw,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 22:28:29.997891
2821,Scott Smith,17,9,0,1,"6' 0""",185 lbs.,"70""",Orthodox,"May 21, 1979",1.86,27%,5.94,50%,0.13,6%,58%,0.4,2018-11-21 22:28:33.994196
2822,Patrick Smith,20,15,0,0,"6' 2""",225 lbs.,N/A,Orthodox,"Aug 28, 1963",0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 22:28:38.342727
2823,Maurice Smith,12,13,0,0,"6' 2""",221 lbs.,N/A,Orthodox,"Dec 13, 1961",0.41,46%,0.47,60%,0.89,50%,20%,0.9,2018-11-21 22:28:42.329322
2824,Kestutis Smirnovas,22,8,1,0,"5' 10""",200 lbs.,N/A,Orthodox,N/A,4.95,52%,5.05,54%,1.55,50%,100%,1.6,2018-11-21 22:28:44.051238
2825,Ray Sloan,8,1,0,0,"6' 1""",205 lbs.,N/A,,"Jul 14, 1985",0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 22:28:47.874373
2826,Joe Slick,16,5,3,0,"6' 0""",199 lbs.,N/A,Orthodox,"Oct 17, 1977",0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 22:28:51.99115
2827,Brian Sleeman,9,9,1,0,"5' 8""",185 lbs.,N/A,,N/A,4.00,48%,1.85,70%,9.23,100%,100%,0.0,2018-11-21 22:28:55.075195
2828,Zach Skinner,6,8,0,0,"5' 6""",145 lbs.,N/A,Orthodox,N/A,0.53,50%,2.40,32%,5.00,27%,100%,1.0,2018-11-21 22:28:59.214775
2829,Matt Skelton,0,1,0,0,"6' 3""",265 lbs.,N/A,Orthodox,"Jan 23, 1967",0.00,0%,0.54,0%,0.00,0%,66%,0.0,2018-11-21 22:29:03.425974
2830,Chas Skelly,17,4,0,0,"5' 11""",145 lbs.,"72""",Orthodox,"May 11, 1985",2.12,40%,3.49,47%,1.83,34%,35%,2.3,2018-11-21 22:29:06.779211
2831,Dennis Siver,23,11,0,1,"5' 6""",145 lbs.,"70""",Orthodox,"Jan 13, 1979",3.87,32%,2.67,65%,0.87,32%,65%,0.3,2018-11-21 22:29:10.05649
2832,Jeri Sitzes,3,1,0,0,"5' 5""",125 lbs.,N/A,,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 22:29:13.981251
2833,Yokthai Sithoar,0,1,0,0,"5' 7""",143 lbs.,N/A,,"Dec 25, 1974",0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 22:29:16.205813
2834,AJ Siscoe,1,2,0,0,"5' 7""",135 lbs.,N/A,,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 22:29:19.918825
2835,Mitchell Sipe,4,1,0,0,"6' 2""",245 lbs.,N/A,Orthodox,"Apr 09, 1996",5.50,56%,9.98,46%,1.53,20%,0%,0.0,2018-11-21 22:29:24.15609
2836,Elvis Sinosic,7,11,2,0,"6' 3""",205 lbs.,"77""",Orthodox,"Feb 13, 1971",1.13,37%,4.60,53%,0.00,0%,0%,1.2,2018-11-21 22:29:28.597598
2837,Rory Singer,11,9,0,0,"6' 2""",185 lbs.,"77""",Orthodox,"May 28, 1976",2.55,39%,2.42,63%,0.39,25%,64%,0.8,2018-11-21 22:29:32.243155
2838,Rob Sinclair,13,5,0,0,"5' 8""",155 lbs.,N/A,,"Feb 20, 1980",1.20,33%,1.73,73%,0.00,0%,50%,0.0,2018-11-21 22:29:35.387332
2839,Lodune Sincaid,15,9,0,0,"5' 9""",185 lbs.,N/A,Orthodox,"May 07, 1973",2.45,44%,6.70,49%,0.00,0%,75%,0.0,2018-11-21 22:29:37.949326
2840,Everett Sims,4,1,0,0,"6' 5""",260 lbs.,"77""",Southpaw,"Sep 04, 1988",0.81,66%,2.19,30%,0.00,0%,42%,1.2,2018-11-21 22:29:40.185876
2841,Tony Sims,12,4,0,0,"5' 11""",155 lbs.,"70""",Southpaw,"Oct 14, 1985",1.81,63%,0.76,65%,0.71,50%,50%,0.7,2018-11-21 22:29:44.74156
2842,Marlon Sims,3,4,0,0,N/A,170 lbs.,N/A,,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 22:29:48.913471
2843,Wes Sims,22,13,1,2,"6' 10""",260 lbs.,N/A,Orthodox,"Aug 04, 1979",0.98,51%,2.95,37%,0.00,0%,40%,2.3,2018-11-21 22:29:53.182585
2844,Aaron Simpson,11,4,0,0,"6' 0""",170 lbs.,"73""",Orthodox,"Jul 20, 1974",3.60,52%,2.53,56%,3.78,34%,83%,0.5,2018-11-21 22:29:56.000482
2845,Ricky Simon,14,1,0,0,"5' 6""",135 lbs.,"69""",Orthodox,"Aug 31, 1992",2.38,41%,3.09,67%,7.67,50%,64%,0.3,2018-11-21 22:29:58.727698
2846,Elias Silverio,11,2,0,0,"5' 11""",155 lbs.,"73""",Orthodox,"Sep 22, 1986",3.67,49%,2.97,51%,1.62,38%,85%,0.2,2018-11-21 22:30:03.186833
2847,Marcus Silveira,6,4,0,1,"6' 3""",242 lbs.,N/A,Orthodox,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 22:30:05.854474
2848,Leonardo Silva,12,3,0,0,"6' 2""",185 lbs.,N/A,Orthodox,"Apr 23, 1992",1.07,40%,0.54,50%,24.11,50%,0%,0.0,2018-11-21 22:30:08.994597
2849,Douglas Silva de Andrade,25,2,0,1,"5' 7""",135 lbs.,"68""",Orthodox,"Jun 22, 1985",3.92,36%,4.08,61%,0.89,57%,68%,0.0,2018-11-21 22:30:11.802063
2850,Dayana Silva,7,3,0,0,"5' 7""",135 lbs.,N/A,Orthodox,"Aug 27, 1990",6.33,51%,5.93,57%,0.00,0%,42%,0.0,2018-11-21 22:30:15.651023
2851,Felipe Silva,8,2,0,0,"6' 0""",155 lbs.,"77""",Orthodox,"May 08, 1984",5.40,50%,1.80,59%,1.00,100%,71%,0.0,2018-11-21 22:30:20.20756
2852,Joaquim Silva,10,2,0,0,"5' 8""",155 lbs.,"69""",,"Feb 05, 1989",3.07,33%,3.20,64%,0.00,0%,65%,0.3,2018-11-21 22:30:23.544021
2853,Rafael Silva,28,6,0,0,"5' 7""",135 lbs.,N/A,,"Mar 20, 1985",0.67,50%,0.73,67%,0.00,0%,25%,1.0,2018-11-21 22:30:28.314798
2854,Wagner Silva,3,3,0,0,"6' 0""",170 lbs.,"71""",Orthodox,"Feb 07, 1987",1.69,29%,2.87,65%,0.00,0%,58%,0.0,2018-11-21 22:30:32.240062
2855,Leandro Silva,19,4,1,1,"5' 9""",155 lbs.,"72""",Orthodox,"Nov 11, 1985",2.39,48%,2.08,63%,1.76,37%,65%,0.4,2018-11-21 22:30:35.999519
2856,Erick Silva,19,9,0,1,"6' 0""",170 lbs.,"74""",Orthodox,"Jun 21, 1984",2.50,48%,4.18,49%,0.85,35%,56%,1.4,2018-11-21 22:30:40.358113
2857,Fabio Silva,11,5,0,0,"5' 11""",205 lbs.,N/A,Orthodox,"Mar 31, 1982",0.09,11%,5.90,38%,0.00,0%,0%,0.0,2018-11-21 22:30:44.639657
2858,Antonio Silva,19,10,1,1,"6' 4""",264 lbs.,"80""",Orthodox,"Sep 14, 1979",2.89,45%,3.09,50%,0.82,29%,66%,0.8,2018-11-21 22:30:48.206245
2859,Jay Silva,7,5,1,0,"6' 2""",185 lbs.,N/A,Southpaw,N/A,1.13,34%,3.07,40%,0.00,0%,38%,1.0,2018-11-21 22:30:51.893094
2860,Sidney Silva,8,4,0,0,"6' 3""",170 lbs.,N/A,Southpaw,"Feb 27, 1972",2.86,65%,3.30,34%,3.30,100%,0%,0.0,2018-11-21 22:30:53.984063
2861,Edson Silva,7,8,0,1,N/A,205 lbs.,N/A,Orthodox,N/A,2.69,14%,5.37,50%,0.00,0%,0%,0.0,2018-11-21 22:30:58.39525
2862,Jean Silva,18,11,3,1,"5' 6""",160 lbs.,N/A,Orthodox,"Oct 08, 1977",0.73,22%,2.93,52%,0.00,0%,0%,0.0,2018-11-21 22:31:02.37996
2863,Paulo Cesar Silva,2,6,0,0,"7' 5""",385 lbs.,N/A,Orthodox,"Jul 21, 1963",0.40,15%,2.72,47%,0.42,100%,16%,0.4,2018-11-21 22:31:06.21281
2864,Thiago Silva,16,3,0,2,"6' 2""",205 lbs.,"74""",Orthodox,"Nov 12, 1982",3.92,50%,2.55,67%,1.03,47%,70%,0.7,2018-11-21 22:31:10.841579
2865,Wanderlei Silva,35,12,1,1,"5' 11""",205 lbs.,"74""",Orthodox,"Jul 03, 1976",2.79,40%,2.19,60%,0.97,53%,62%,0.6,2018-11-21 22:31:15.60982
2866,Anderson Silva,34,8,0,1,"6' 2""",185 lbs.,"77""",Southpaw,"Apr 14, 1975",3.10,63%,1.87,62%,0.55,77%,69%,0.9,2018-11-21 22:31:19.658601
2867,Assuerio Silva,15,8,0,1,"5' 10""",241 lbs.,N/A,Orthodox,"Jun 18, 1974",1.42,46%,4.20,54%,2.66,34%,25%,1.8,2018-11-21 22:31:22.260772
2868,Xavier Siller,5,5,0,0,"5' 5""",125 lbs.,N/A,,"Jun 06, 1994",1.02,36%,1.53,57%,3.83,100%,0%,0.0,2018-11-21 22:31:26.469719
2869,Siala Siliga,3,2,0,0,"6' 1""",290 lbs.,N/A,Orthodox,"Oct 08, 1970",1.08,26%,1.96,50%,1.47,50%,80%,0.0,2018-11-21 22:31:29.090465
2870,Steven Siler,23,13,0,0,"5' 11""",145 lbs.,"70""",Orthodox,"Feb 15, 1987",3.21,41%,2.96,54%,0.47,21%,55%,1.6,2018-11-21 22:31:31.759296
2871,Kiril Sidelnikov,7,4,0,0,"5' 11""",230 lbs.,N/A,,"Aug 17, 1988",2.87,28%,4.48,61%,0.00,0%,0%,0.0,2018-11-21 22:31:35.895058
2872,Sam Sicilia,15,8,0,0,"5' 8""",145 lbs.,"67""",Orthodox,"Feb 01, 1986",2.46,33%,3.55,59%,1.45,43%,70%,0.9,2018-11-21 22:31:40.330321
2873,Brandon Shuey,7,6,0,0,"5' 7""",155 lbs.,N/A,Orthodox,"Feb 01, 1976",0.68,33%,1.36,0%,0.00,0%,0%,10.2,2018-11-21 22:31:44.010811
2874,Landon Showalter,11,19,1,0,"6' 0""",185 lbs.,N/A,,"Jun 14, 1976",0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 22:31:47.441235
2875,Akira Shoji,14,17,5,0,"5' 8""",195 lbs.,N/A,Orthodox,"Jan 31, 1974",1.03,34%,2.63,53%,1.79,73%,82%,0.4,2018-11-21 22:31:51.247532
2876,Josh Shockman,5,3,0,0,"6' 4""",235 lbs.,N/A,Southpaw,"Dec 29, 1980",0.87,32%,0.87,58%,0.00,0%,23%,0.0,2018-11-21 22:31:54.807568
2877,Josh Shockley,11,4,0,0,"6' 1""",155 lbs.,"74""",Orthodox,"Nov 15, 1989",1.40,33%,1.75,60%,0.00,0%,61%,0.8,2018-11-21 22:31:58.553848
2878,Alexander Shlemenko,56,9,0,1,"5' 11""",185 lbs.,N/A,,"May 20, 1984",4.36,60%,1.71,63%,0.00,0%,0%,0.0,2018-11-21 22:32:02.42527
2879,Wes Shivers,8,1,0,0,"6' 8""",N/A,N/A,,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 22:32:06.981752
2880,Yuya Shirai,21,10,1,0,"5' 8""",168 lbs.,N/A,Orthodox,"Apr 02, 1980",1.02,100%,4.07,55%,0.00,0%,0%,0.0,2018-11-21 22:32:10.958297
2881,Raja Shippen,18,11,1,0,"5' 6""",145 lbs.,N/A,,"Oct 07, 1986",0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 22:32:15.268509
2882,Wade Shipp,10,5,0,0,"6' 3""",245 lbs.,N/A,Orthodox,"Feb 09, 1975",4.29,86%,2.14,0%,0.00,0%,75%,0.0,2018-11-21 22:32:19.390357
2883,Shunichi Shimizu,28,9,10,1,"5' 5""",135 lbs.,"66""",Orthodox,"Jan 31, 1985",0.14,33%,4.68,30%,0.00,0%,0%,0.0,2018-11-21 22:32:22.699033
2884,Jake Shields,29,7,1,1,"6' 0""",170 lbs.,"72""",Orthodox,"Jan 09, 1979",2.45,36%,1.80,56%,2.83,29%,35%,1.2,2018-11-21 22:32:26.986405
2885,Katsuyori Shibata,4,11,1,0,"6' 0""",168 lbs.,N/A,Orthodox,"Nov 17, 1979",2.06,35%,2.40,53%,0.49,50%,53%,0.7,2018-11-21 22:32:30.44142
2886,Antonina Shevchenko,5,0,0,0,"5' 8""",125 lbs.,N/A,Southpaw,"Nov 20, 1984",8.73,66%,1.67,46%,0.00,0%,83%,0.0,2018-11-21 22:32:34.035837
2887,Valentina Shevchenko,15,3,0,0,"5' 5""",125 lbs.,"67""",Southpaw,"Mar 07, 1988",3.31,52%,2.38,57%,1.82,54%,73%,0.5,2018-11-21 22:32:38.201975
2888,Chase Sherman,11,6,0,0,"6' 4""",250 lbs.,"78""",Orthodox,"Nov 16, 1989",5.81,43%,5.76,51%,0.00,0%,77%,0.0,2018-11-21 22:32:42.514236
2889,Sean Sherk,36,4,1,0,"5' 6""",155 lbs.,"67""",Orthodox,"Aug 05, 1973",2.17,35%,2.71,55%,4.09,46%,56%,0.4,2018-11-21 22:32:47.028953
2890,Eric Shelton,12,5,0,0,"5' 6""",125 lbs.,"68""",Orthodox,"Feb 02, 1991",2.75,44%,1.63,65%,3.40,51%,43%,0.2,2018-11-21 22:32:50.582607
2891,Jason Sharp,3,2,0,0,N/A,205 lbs.,N/A,,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 22:32:53.920446
2892,Frank Shamrock,22,11,2,0,"5' 10""",185 lbs.,N/A,Orthodox,"Dec 08, 1972",4.75,53%,4.66,57%,0.35,50%,37%,1.1,2018-11-21 22:32:58.778713
2893,Ken Shamrock,28,16,2,0,"6' 1""",205 lbs.,"72""",Orthodox,"Feb 11, 1964",1.47,46%,4.30,39%,0.94,60%,44%,2.5,2018-11-21 22:33:02.309966
2894,Kamal Shalorus,7,3,2,0,"5' 8""",155 lbs.,"68""",Orthodox,"Aug 27, 1972",3.06,32%,2.99,70%,2.07,50%,80%,0.0,2018-11-21 22:33:05.14833
2895,Edmen Shahbazyan,6,0,0,0,"6' 2""",185 lbs.,N/A,Orthodox,"Nov 20, 1997",30.00,57%,7.50,44%,0.00,0%,0%,0.0,2018-11-21 22:33:08.697207
2896,Scott Shaffer,0,1,0,0,"5' 7""",145 lbs.,N/A,Orthodox,N/A,2.40,67%,0.53,50%,0.00,0%,72%,3.0,2018-11-21 22:33:13.075656
2897,Rosi Sexton,13,4,0,0,"5' 3""",135 lbs.,"63""",Orthodox,"Jul 16, 1977",3.31,39%,7.42,41%,0.75,10%,80%,0.0,2018-11-21 22:33:17.25436
2898,Dan Severn,100,18,7,0,"6' 2""",250 lbs.,N/A,Southpaw,"Jun 08, 1958",0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 22:33:21.698961
2899,Carl Seumanutafa,4,3,0,0,"6' 1""",255 lbs.,N/A,Orthodox,N/A,0.00,0%,3.33,75%,0.00,0%,0%,0.0,2018-11-21 22:33:24.879863
2900,Fredy Serrano,3,2,0,0,"5' 3""",125 lbs.,"65""",Orthodox,"Sep 22, 1979",1.58,26%,1.89,61%,2.84,25%,84%,0.0,2018-11-21 22:33:28.723028
2901,Adrian Serrano,56,29,4,0,"5' 8""",170 lbs.,N/A,,"Dec 23, 1963",0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 22:33:32.163553
2902,Nick Serra,7,3,0,0,"5' 9""",170 lbs.,N/A,Orthodox,"Mar 27, 1978",0.00,0%,1.73,43%,1.00,10%,0%,2.0,2018-11-21 22:33:36.492526
2903,Matt Serra,11,7,0,0,"5' 6""",170 lbs.,"68""",Orthodox,"Jun 02, 1974",1.98,39%,2.64,46%,2.05,20%,38%,0.9,2018-11-21 22:33:41.054483
2904,Nicholas Sergiacomi,1,1,0,0,N/A,170 lbs.,N/A,,N/A,4.38,55%,3.94,59%,0.00,0%,0%,0.0,2018-11-21 22:33:44.841867
2905,Alex Serdyukov,8,5,0,0,"6' 2""",170 lbs.,"74""",Orthodox,"May 24, 1980",3.92,42%,2.53,54%,1.56,60%,70%,2.6,2018-11-21 22:33:49.426392
2906,Ivan Serati,12,4,0,0,"6' 0""",205 lbs.,N/A,Orthodox,N/A,0.86,26%,5.33,29%,0.00,0%,0%,0.0,2018-11-21 22:33:52.547369
2907,Ray Seraille,8,9,0,0,"6' 3""",246 lbs.,N/A,,N/A,5.29,27%,17.65,41%,0.00,0%,0%,0.0,2018-11-21 22:33:55.784107
2908,Kim In Seok,3,5,0,0,"5' 6""",145 lbs.,N/A,Orthodox,N/A,0.87,37%,5.19,60%,0.00,0%,0%,0.0,2018-11-21 22:34:00.291836
2909,Brandon Sene,2,2,0,0,"5' 11""",205 lbs.,N/A,,"May 21, 1981",0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 22:34:04.718596
2910,Mackens Semerzier,8,4,0,1,"5' 9""",145 lbs.,"72""",Orthodox,"Nov 03, 1980",2.91,45%,3.48,46%,2.14,50%,50%,2.1,2018-11-21 22:34:07.960403
